CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment
17027,79.0,6,890.29,3,5,4,354,Loyal Customers
17029,111.0,2,716.0,3,3,3,333,Others
17031,125.0,1,225.95,2,2,1,221,Others
17033,87.0,3,1030.14,3,4,4,344,Others
17034,80.0,2,364.88,3,3,2,332,Others
17035,128.0,2,433.53,2,3,2,232,Others
17037,88.0,1,1267.32,3,2,4,324,Others
17038,90.0,1,112.4,3,2,1,321,Others
17040,138.0,1,449.73,2,2,2,222,Others
17041,109.0,2,750.89,3,3,3,333,Others
17042,63.0,5,1044.38,4,5,4,454,Loyal Customers
17043,52.0,4,1735.18,4,4,4,444,Others
17045,114.0,3,339.44,3,4,2,342,Others
17046,217.0,1,642.02,1,2,3,123,At Risk
17047,86.0,3,1100.9,3,4,4,344,Others
17048,9.0,3,925.35,5,4,4,544,Recent Customers
17049,54.0,8,4921.8,4,5,5,455,Loyal Customers
17050,190.0,6,3228.84,2,5,5,255,Loyal Customers
17051,195.0,1,247.14,2,2,2,222,Others
17052,29.0,1,413.75,5,2,2,522,Recent Customers
17053,336.0,1,498.48,1,2,3,123,At Risk
17054,29.0,5,1356.33,5,5,4,554,Recent Customers
17058,82.0,3,1179.89,3,4,4,344,Others
17059,60.0,5,3095.04,4,5,5,455,Loyal Customers
17060,267.0,1,234.24,1,2,1,121,At Risk
17061,74.0,11,5232.23,3,5,5,355,Loyal Customers
17062,314.0,4,538.37,1,4,3,143,At Risk
17063,58.0,6,1094.97,4,5,4,454,Loyal Customers
17064,65.0,2,461.3,4,3,3,433,Others
17068,50.0,18,4134.01,4,5,5,455,Loyal Customers
17069,29.0,9,2709.7,5,5,5,555,Champions
17070,115.0,1,312.14,3,2,2,322,Others
17071,1.0,8,2126.38,5,5,5,555,Champions
17073,53.0,3,1166.72,4,4,4,444,Others
17075,254.0,3,696.07,1,4,3,143,At Risk
17076,37.0,3,841.08,5,4,3,543,Recent Customers
17078,274.0,2,378.2,1,3,2,132,At Risk
17079,79.0,1,118.8,3,2,1,321,Others
17080,270.0,1,76.32,1,2,1,121,At Risk
17081,47.0,1,111.9,4,2,1,421,Others
17082,182.0,2,2003.85,2,3,5,235,Big Spenders
17083,99.0,3,1405.78,3,4,4,344,Others
17084,243.0,2,2949.75,1,3,5,135,Big Spenders
17085,124.0,5,1566.65,2,5,4,254,Loyal Customers
17086,50.0,4,1299.45,4,4,4,444,Others
17088,29.0,4,1991.01,5,4,5,545,Recent Customers
17090,1.0,7,2043.95,5,5,5,555,Champions
17091,121.0,9,3827.76,2,5,5,255,Loyal Customers
17092,51.0,4,1777.78,4,4,4,444,Others
17094,323.0,1,302.0,1,2,2,122,At Risk
17095,100.0,2,543.96,3,3,3,333,Others
17096,144.0,2,443.94,2,3,2,232,Others
17097,101.0,7,783.68,3,5,3,353,Loyal Customers
17101,52.0,3,1370.73,4,4,4,444,Others
17102,262.0,1,25.5,1,2,1,121,At Risk
17105,191.0,2,665.78,2,3,3,233,Others
17107,76.0,6,10815.43,3,5,5,355,Loyal Customers
17109,45.0,6,885.04,4,5,3,453,Loyal Customers
17110,166.0,1,163.3,2,2,1,221,Others
17111,48.0,1,248.61,4,2,2,422,Others
17114,100.0,8,808.62,3,5,3,353,Loyal Customers
17115,65.0,3,837.5,4,4,3,443,Others
17117,289.0,1,116.2,1,2,1,121,At Risk
17118,318.0,1,157.02,1,2,1,121,At Risk
17119,181.0,1,59.66,2,2,1,221,Others
17120,234.0,1,307.46,1,2,2,122,At Risk
17122,2.0,1,138.32,5,2,1,521,Recent Customers
17123,337.0,1,345.3,1,2,2,122,At Risk
17124,157.0,1,298.89,2,2,2,222,Others
17125,51.0,1,259.35,4,2,2,422,Others
17126,64.0,5,1004.75,4,5,4,454,Loyal Customers
17128,100.0,1,157.09,3,2,1,321,Others
17131,48.0,5,2463.17,4,5,5,455,Loyal Customers
17133,88.0,5,4537.29,3,5,5,355,Loyal Customers
17134,107.0,2,425.0,3,3,2,332,Others
17135,53.0,5,890.03,4,5,4,454,Loyal Customers
17138,98.0,1,380.5,3,2,2,322,Others
17139,1.0,9,9026.66,5,5,5,555,Champions
17140,189.0,1,465.32,2,2,3,223,Others
17142,240.0,1,579.0,1,2,3,123,At Risk
17144,85.0,2,984.57,3,3,4,334,Others
17146,106.0,3,749.78,3,4,3,343,Others
17147,81.0,3,1349.3,3,4,4,344,Others
17148,52.0,1,124.88,4,2,1,421,Others
17152,195.0,3,1689.5,2,4,4,244,Others
17154,76.0,1,329.34,3,2,2,322,Others
17155,178.0,1,143.3,2,2,1,221,Others
17157,177.0,2,319.0,2,3,2,232,Others
17158,152.0,3,1266.97,2,4,4,244,Others
17159,76.0,2,926.67,3,3,4,334,Others
17160,6.0,6,3518.03,5,5,5,555,Champions
17162,29.0,10,1715.46,5,5,4,554,Recent Customers
17163,79.0,1,123.1,3,2,1,321,Others
17164,33.0,7,2467.35,5,5,5,555,Champions
17165,285.0,1,158.68,1,2,1,121,At Risk
17166,204.0,2,206.34,2,3,1,231,Others
17169,58.0,2,835.78,4,3,3,433,Others
17171,290.0,1,224.91,1,2,1,121,At Risk
17172,79.0,1,317.76,3,2,2,322,Others
17173,44.0,4,1799.56,4,4,4,444,Others
17174,188.0,1,59.9,2,2,1,221,Others
17175,4.0,4,1443.69,5,4,4,544,Recent Customers
17176,202.0,1,306.13,2,2,2,222,Others
17179,179.0,3,711.79,2,4,3,243,Others
17180,6.0,4,796.03,5,4,3,543,Recent Customers
17181,58.0,2,239.92,4,3,2,432,Others
17183,41.0,5,2899.38,5,5,5,555,Champions
17186,47.0,1,72.0,4,2,1,421,Others
17187,227.0,1,203.95,1,2,1,121,At Risk
17188,60.0,6,2165.11,4,5,5,455,Loyal Customers
17189,107.0,2,384.4,3,3,2,332,Others
17190,208.0,1,195.0,2,2,1,221,Others
17191,29.0,7,2095.13,5,5,5,555,Champions
17193,46.0,5,1524.88,4,5,4,454,Loyal Customers
17194,37.0,2,262.62,5,3,2,532,Recent Customers
17197,60.0,1,1013.01,4,2,4,424,Others
17198,454.0,2,521.66,1,3,3,133,At Risk
17201,54.0,1,342.63,4,2,2,422,Others
17203,53.0,5,2299.88,4,5,5,455,Loyal Customers
17204,6.0,4,1564.56,5,4,4,544,Recent Customers
17205,54.0,1,384.08,4,2,2,422,Others
17206,54.0,1,204.24,4,2,1,421,Others
17211,4.0,7,1884.22,5,5,4,554,Recent Customers
17212,254.0,1,226.85,1,2,1,121,At Risk
17213,41.0,7,2781.23,5,5,5,555,Champions
17214,86.0,5,864.12,3,5,3,353,Loyal Customers
17217,235.0,1,113.5,1,2,1,121,At Risk
17218,31.0,8,1469.29,5,5,4,554,Recent Customers
17219,121.0,1,114.23,2,2,1,221,Others
17220,47.0,12,2904.47,4,5,5,455,Loyal Customers
17221,274.0,2,335.13,1,3,2,132,At Risk
17223,311.0,2,426.79,1,3,2,132,At Risk
17226,252.0,1,393.49,1,2,2,122,At Risk
17227,71.0,4,613.2,4,4,3,443,Others
17228,88.0,5,1056.3,3,5,4,354,Loyal Customers
17229,143.0,2,318.76,2,3,2,232,Others
17230,265.0,8,3638.41,1,5,5,155,Loyal Customers
17231,127.0,7,1938.72,2,5,5,255,Loyal Customers
17232,151.0,1,213.48,2,2,1,221,Others
17233,243.0,1,190.88,1,2,1,121,At Risk
17234,65.0,1,149.89,4,2,1,421,Others
17235,666.0,1,341.9,1,2,2,122,At Risk
17236,36.0,5,697.73,5,5,3,553,Recent Customers
17238,29.0,16,3496.97,5,5,5,555,Champions
17239,313.0,1,382.5,1,2,2,122,At Risk
17242,4.0,2,1135.04,5,3,4,534,Recent Customers
17243,29.0,23,7301.07,5,5,5,555,Champions
17244,54.0,1,954.9,4,2,4,424,Others
17245,205.0,1,171.45,2,2,1,221,Others
17248,32.0,1,318.65,5,2,2,522,Recent Customers
17250,181.0,2,384.52,2,3,2,232,Others
17251,363.0,1,283.28,1,2,2,122,At Risk
17252,117.0,2,353.86,3,3,2,332,Others
17254,212.0,1,102.13,2,2,1,221,Others
17255,41.0,2,298.41,5,3,2,532,Recent Customers
17256,108.0,2,240.0,3,3,2,332,Others
17259,149.0,2,603.37,2,3,3,233,Others
17262,53.0,5,1253.36,4,5,4,454,Loyal Customers
17263,209.0,1,63.44,2,2,1,221,Others
17265,4.0,2,562.9,5,3,3,533,Recent Customers
17266,148.0,3,310.64,2,4,2,242,Others
17267,246.0,2,317.62,1,3,2,132,At Risk
17268,3.0,4,763.64,5,4,3,543,Recent Customers
17272,43.0,4,2148.63,5,4,5,545,Recent Customers
17274,243.0,1,111.98,1,2,1,121,At Risk
17277,228.0,2,1065.35,1,3,4,134,At Risk
17278,6.0,1,246.04,5,2,2,522,Recent Customers
17279,58.0,1,187.83,4,2,1,421,Others
17282,174.0,3,1703.41,2,4,4,244,Others
17284,32.0,5,1494.14,5,5,4,554,Recent Customers
17287,75.0,6,880.3,3,5,3,353,Loyal Customers
17288,208.0,5,663.7,2,5,3,253,Loyal Customers
17289,4.0,3,944.41,5,4,4,544,Recent Customers
17290,181.0,1,172.21,2,2,1,221,Others
17291,252.0,1,550.8,1,2,3,123,At Risk
17293,2.0,8,1638.8,5,5,4,554,Recent Customers
17295,29.0,2,277.59,5,3,2,532,Recent Customers
17298,102.0,2,498.42,3,3,3,333,Others
17299,31.0,3,578.05,5,4,3,543,Recent Customers
17302,93.0,4,997.08,3,4,4,344,Others
17303,362.0,1,250.04,1,2,2,122,At Risk
17306,72.0,17,7586.16,3,5,5,355,Loyal Customers
17309,215.0,1,82.75,1,2,1,121,At Risk
17311,79.0,2,1384.85,3,3,4,334,Others
17312,139.0,3,644.3,2,4,3,243,Others
17313,121.0,1,2328.84,2,2,5,225,Big Spenders
17314,29.0,6,1822.64,5,5,4,554,Recent Customers
17315,5.0,37,6146.61,5,5,5,555,Champions
17317,31.0,3,2600.34,5,4,5,545,Recent Customers
17320,101.0,3,1200.62,3,4,4,344,Others
17321,332.0,1,41.25,1,2,1,121,At Risk
17323,127.0,4,537.25,2,4,3,243,Others
17324,9.0,2,702.23,5,3,3,533,Recent Customers
17325,251.0,1,96.8,1,2,1,121,At Risk
17329,316.0,1,243.36,1,2,2,122,At Risk
17331,124.0,1,175.2,2,2,1,221,Others
17333,86.0,1,494.25,3,2,3,323,Others
17334,69.0,2,307.02,4,3,2,432,Others
17337,5.0,4,2027.87,5,4,5,545,Recent Customers
17338,9.0,7,5207.02,5,5,5,555,Champions
17339,184.0,2,243.36,2,3,2,232,Others
17340,32.0,11,12353.29,5,5,5,555,Champions
17341,186.0,3,781.36,2,4,3,243,Others
17343,356.0,1,193.64,1,2,1,121,At Risk
17344,47.0,1,160.57,4,2,1,421,Others
17345,154.0,3,284.13,2,4,2,242,Others
17346,51.0,12,2072.34,4,5,5,455,Loyal Customers
17347,87.0,1,228.96,3,2,1,321,Others
17348,29.0,4,981.91,5,4,4,544,Recent Customers
17349,180.0,1,110.75,2,2,1,221,Others
17350,46.0,4,1286.07,4,4,4,444,Others
17351,37.0,3,587.15,5,4,3,543,Recent Customers
17353,125.0,2,1740.0,2,3,4,234,Others
17354,51.0,1,1393.06,4,2,4,424,Others
17356,342.0,1,178.22,1,2,1,121,At Risk
17358,99.0,2,365.85,3,3,2,332,Others
17360,126.0,1,330.95,2,2,2,222,Others
17361,50.0,3,488.2,4,4,3,443,Others
17362,240.0,2,312.23,1,3,2,132,At Risk
17364,9.0,10,4230.92,5,5,5,555,Champions
17365,39.0,7,4375.19,5,5,5,555,Champions
17367,239.0,1,168.4,1,2,1,121,At Risk
17368,152.0,7,1802.59,2,5,4,254,Loyal Customers
17370,73.0,4,446.18,3,4,2,342,Others
17371,362.0,1,97.63,1,2,1,121,At Risk
17372,41.0,7,1186.07,5,5,4,554,Recent Customers
17373,41.0,4,646.92,5,4,3,543,Recent Customers
17374,219.0,2,495.77,1,3,3,133,At Risk
17375,200.0,3,400.1,2,4,2,242,Others
17376,71.0,2,203.2,4,3,1,431,Others
17377,31.0,17,3612.06,5,5,5,555,Champions
17381,2.0,25,18569.81,5,5,5,555,Champions
17383,212.0,1,199.29,2,2,1,221,Others
17384,249.0,1,227.65,1,2,1,121,At Risk
17386,114.0,6,2686.42,3,5,5,355,Loyal Customers
17387,182.0,1,346.44,2,2,2,222,Others
17388,5.0,4,1259.56,5,4,4,544,Recent Customers
17389,9.0,33,31392.68,5,5,5,555,Champions
17391,164.0,2,508.8,2,3,3,233,Others
17392,191.0,2,457.91,2,3,3,233,Others
17394,249.0,1,203.87,1,2,1,121,At Risk
17396,40.0,7,5296.8,5,5,5,555,Champions
17398,115.0,3,653.38,3,4,3,343,Others
17400,211.0,5,2129.96,2,5,5,255,Loyal Customers
17402,51.0,13,2633.85,4,5,5,455,Loyal Customers
17403,274.0,1,281.62,1,2,2,122,At Risk
17404,5.0,14,30668.34,5,5,5,555,Champions
17405,3.0,3,1031.41,5,4,4,544,Recent Customers
17406,70.0,3,2200.42,4,4,5,445,Big Spenders
17408,164.0,1,32.65,2,2,1,221,Others
17409,126.0,2,771.85,2,3,3,233,Others
17410,127.0,3,529.23,2,4,3,243,Others
17411,76.0,2,569.44,3,3,3,333,Others
17412,99.0,5,896.22,3,5,4,354,Loyal Customers
17414,44.0,2,778.0,4,3,3,433,Others
17415,80.0,1,507.84,3,2,3,323,Others
17416,60.0,7,6893.42,4,5,5,455,Loyal Customers
17418,43.0,2,463.46,5,3,3,533,Recent Customers
17419,129.0,9,2978.41,2,5,5,255,Loyal Customers
17420,51.0,3,598.83,4,4,3,443,Others
17422,4.0,5,1698.97,5,5,4,554,Recent Customers
17423,47.0,2,698.41,4,3,3,433,Others
17426,92.0,6,5037.26,3,5,5,355,Loyal Customers
17427,72.0,1,100.8,3,2,1,321,Others
17428,6.0,24,16093.55,5,5,5,555,Champions
17429,157.0,3,524.92,2,4,3,243,Others
17430,152.0,2,265.76,2,3,2,232,Others
17431,314.0,1,403.3,1,2,2,122,At Risk
17432,302.0,1,175.89,1,2,1,121,At Risk
17433,1.0,1,303.16,5,2,2,522,Recent Customers
17434,51.0,4,1462.57,4,4,4,444,Others
17436,120.0,2,216.3,3,3,1,331,Others
17438,254.0,1,388.45,1,2,2,122,At Risk
17440,186.0,3,186.42,2,4,1,241,Others
17442,63.0,6,2248.56,4,5,5,455,Loyal Customers
17443,249.0,1,534.24,1,2,3,123,At Risk
17444,33.0,3,2940.04,5,4,5,545,Recent Customers
17446,177.0,2,120.9,2,3,1,231,Others
17447,41.0,2,541.53,5,3,3,533,Recent Customers
17449,46.0,7,2520.86,4,5,5,455,Loyal Customers
17450,3.0,38,175751.16,5,5,5,555,Champions
17451,57.0,5,1344.43,4,5,4,454,Loyal Customers
17454,193.0,4,517.53,2,4,3,243,Others
17455,204.0,1,131.7,2,2,1,221,Others
17456,454.0,1,249.86,1,2,2,122,At Risk
17457,205.0,5,1737.7,2,5,4,254,Loyal Customers
17459,44.0,1,356.91,4,2,2,422,Others
17460,184.0,6,622.43,2,5,3,253,Loyal Customers
17461,60.0,1,382.56,4,2,2,422,Others
17462,285.0,1,463.41,1,2,3,123,At Risk
17463,50.0,4,1698.1,4,4,4,444,Others
17464,247.0,1,289.96,1,2,2,122,At Risk
17466,79.0,1,460.41,3,2,3,323,Others
17469,73.0,4,1492.07,3,4,4,344,Others
17470,45.0,5,1125.07,4,5,4,454,Loyal Customers
17472,289.0,3,710.29,1,4,3,143,At Risk
17475,80.0,1,194.37,3,2,1,321,Others
17480,78.0,1,511.82,3,2,3,323,Others
17481,154.0,3,838.03,2,4,3,243,Others
17483,95.0,2,274.74,3,3,2,332,Others
17486,262.0,1,396.87,1,2,2,122,At Risk
17489,35.0,1,208.56,5,2,1,521,Recent Customers
17490,74.0,6,1785.6,3,5,4,354,Loyal Customers
17491,75.0,9,3227.35,3,5,5,355,Loyal Customers
17492,220.0,1,374.57,1,2,2,122,At Risk
17495,301.0,2,497.56,1,3,3,133,At Risk
17496,359.0,1,271.05,1,2,2,122,At Risk
17498,76.0,1,272.22,3,2,2,322,Others
17499,290.0,1,622.88,1,2,3,123,At Risk
17500,60.0,1,288.0,4,2,2,422,Others
17501,280.0,2,288.6,1,3,2,132,At Risk
17502,60.0,1,226.6,4,2,1,421,Others
17503,151.0,2,558.96,2,3,3,233,Others
17504,188.0,9,2997.03,2,5,5,255,Loyal Customers
17505,206.0,2,1145.84,2,3,4,234,Others
17506,76.0,1,302.2,3,2,2,322,Others
17507,262.0,2,605.58,1,3,3,133,At Risk
17508,251.0,1,387.31,1,2,2,122,At Risk
17509,58.0,1,898.14,4,2,4,424,Others
17511,6.0,29,83249.86,5,5,5,555,Champions
17512,29.0,10,2924.99,5,5,5,555,Champions
17513,73.0,1,513.2,3,2,3,323,Others
17514,277.0,1,208.65,1,2,1,121,At Risk
17515,121.0,4,639.02,2,4,3,243,Others
17516,2.0,4,608.85,5,4,3,543,Recent Customers
17517,252.0,1,153.94,1,2,1,121,At Risk
17519,134.0,5,1488.0,2,5,4,254,Loyal Customers
17520,54.0,1,546.81,4,2,3,423,Others
17521,60.0,2,385.02,4,3,2,432,Others
17522,95.0,5,1070.71,3,5,4,354,Loyal Customers
17524,362.0,1,145.0,1,2,1,121,At Risk
17525,360.0,1,422.7,1,2,2,122,At Risk
17526,212.0,4,1195.9,2,4,4,244,Others
17527,54.0,4,939.37,4,4,4,444,Others
17528,44.0,6,2618.15,4,5,5,455,Loyal Customers
17530,44.0,9,2206.3,4,5,5,455,Loyal Customers
17531,307.0,1,296.7,1,2,2,122,At Risk
17534,54.0,1,223.36,4,2,1,421,Others
17535,251.0,1,164.4,1,2,1,121,At Risk
17536,178.0,1,76.5,2,2,1,221,Others
17537,60.0,2,897.62,4,3,4,434,Others
17540,317.0,1,268.8,1,2,2,122,At Risk
17542,270.0,1,170.75,1,2,1,121,At Risk
17545,44.0,3,645.96,4,4,3,443,Others
17548,234.0,1,103.3,1,2,1,121,At Risk
17549,52.0,1,28.2,4,2,1,421,Others
17550,67.0,3,267.16,4,4,2,442,Others
17551,360.0,1,306.84,1,2,2,122,At Risk
17552,72.0,3,913.91,3,4,4,344,Others
17553,305.0,1,1487.6,1,2,4,124,At Risk
17554,93.0,3,1488.19,3,4,4,344,Others
17555,100.0,1,195.45,3,2,1,321,Others
17556,206.0,1,157.9,2,2,1,221,Others
17557,45.0,2,439.16,4,3,2,432,Others
17560,156.0,4,854.95,2,4,3,243,Others
17562,52.0,6,956.68,4,5,4,454,Loyal Customers
17564,45.0,2,243.46,4,3,2,432,Others
17566,332.0,1,486.95,1,2,3,123,At Risk
17567,58.0,8,4331.48,4,5,5,455,Loyal Customers
17569,39.0,1,344.14,5,2,2,522,Recent Customers
17571,51.0,4,1498.51,4,4,4,444,Others
17572,72.0,4,226.75,3,4,1,341,Others
17573,60.0,3,380.6,4,4,2,442,Others
17574,36.0,1,185.65,5,2,1,521,Recent Customers
17576,3.0,19,3622.68,5,5,5,555,Champions
17578,219.0,1,143.46,1,2,1,121,At Risk
17579,138.0,3,448.9,2,4,2,242,Others
17580,313.0,3,215.72,1,4,1,141,At Risk
17581,66.0,25,11045.04,4,5,5,455,Loyal Customers
17582,237.0,1,175.27,1,2,1,121,At Risk
17584,246.0,2,1242.3,1,3,4,134,At Risk
17585,110.0,4,1133.07,3,4,4,344,Others
17588,101.0,3,1240.2,3,4,4,344,Others
17589,33.0,3,1843.07,5,4,4,544,Recent Customers
17590,41.0,2,670.31,5,3,3,533,Recent Customers
17591,74.0,7,2225.97,3,5,5,355,Loyal Customers
17593,92.0,5,3927.34,3,5,5,355,Loyal Customers
17594,86.0,2,993.18,3,3,4,334,Others
17595,302.0,1,157.9,1,2,1,121,At Risk
17596,46.0,5,1920.75,4,5,5,455,Loyal Customers
17597,66.0,1,2044.37,4,2,5,425,Big Spenders
17601,240.0,1,116.01,1,2,1,121,At Risk
17602,44.0,5,4333.61,4,5,5,455,Loyal Customers
17603,79.0,1,394.72,3,2,2,322,Others
17604,188.0,2,309.36,2,3,2,232,Others
17608,182.0,2,193.42,2,3,1,231,Others
17609,41.0,5,1112.22,5,5,4,554,Recent Customers
17611,36.0,15,3984.22,5,5,5,555,Champions
17612,54.0,6,2048.45,4,5,5,455,Loyal Customers
17613,44.0,12,4262.25,4,5,5,455,Loyal Customers
17614,58.0,1,390.07,4,2,2,422,Others
17615,204.0,3,329.6,2,4,2,242,Others
17616,174.0,3,571.2,2,4,3,243,Others
17618,220.0,3,971.58,1,4,4,144,At Risk
17619,313.0,1,218.52,1,2,1,121,At Risk
17621,313.0,2,901.78,1,3,4,134,At Risk
17623,152.0,1,527.05,2,2,3,223,Others
17624,219.0,1,400.3,1,2,2,122,At Risk
17625,52.0,3,1619.2,4,4,4,444,Others
17628,82.0,1,75.75,3,2,1,321,Others
17629,32.0,6,1137.83,5,5,4,554,Recent Customers
17630,170.0,2,503.6,2,3,3,233,Others
17631,120.0,3,528.33,3,4,3,343,Others
17633,32.0,4,1324.84,5,4,4,544,Recent Customers
17634,35.0,9,2361.97,5,5,5,555,Champions
17637,116.0,2,547.06,3,3,3,333,Others
17639,129.0,1,108.5,2,2,1,221,Others
17640,87.0,1,621.66,3,2,3,323,Others
17642,2.0,2,712.29,5,3,3,533,Recent Customers
17643,697.0,1,101.55,1,2,1,121,At Risk
17644,32.0,11,2895.64,5,5,5,555,Champions
17646,249.0,3,1008.39,1,4,4,144,At Risk
17648,193.0,3,1107.39,2,4,4,244,Others
17649,139.0,1,868.49,2,2,3,223,Others
17651,41.0,8,2737.56,5,5,5,555,Champions
17652,44.0,9,3720.73,4,5,5,455,Loyal Customers
17653,32.0,4,1207.56,5,4,4,544,Recent Customers
17654,160.0,1,117.55,2,2,1,221,Others
17655,41.0,6,2191.2,5,5,5,555,Champions
17656,1.0,5,1674.69,5,5,4,554,Recent Customers
17658,5.0,1,317.6,5,2,2,522,Recent Customers
17659,101.0,9,1653.03,3,5,4,354,Loyal Customers
17660,142.0,1,196.0,2,2,1,221,Others
17663,85.0,6,1499.28,3,5,4,354,Loyal Customers
17664,35.0,1,326.19,5,2,2,522,Recent Customers
17666,181.0,1,319.08,2,2,2,222,Others
17667,5.0,4,1751.01,5,4,4,544,Recent Customers
17668,120.0,2,347.75,3,3,2,332,Others
17669,43.0,7,3406.72,5,5,5,555,Champions
17670,228.0,1,205.7,1,2,1,121,At Risk
17671,5.0,3,1098.55,5,4,4,544,Recent Customers
17672,51.0,2,3178.17,4,3,5,435,Big Spenders
17673,120.0,5,1322.24,3,5,4,354,Loyal Customers
17674,75.0,2,551.04,3,3,3,333,Others
17675,3.0,29,18322.97,5,5,5,555,Champions
17676,110.0,5,1078.44,3,5,4,354,Loyal Customers
17677,29.0,30,16363.23,5,5,5,555,Champions
17678,264.0,1,298.11,1,2,2,122,At Risk
17679,53.0,2,1992.11,4,3,5,435,Big Spenders
17682,116.0,5,1899.35,3,5,4,354,Loyal Customers
17684,44.0,1,239.41,4,2,2,422,Others
17685,1.0,6,2799.13,5,5,5,555,Champions
17686,32.0,7,5739.46,5,5,5,555,Champions
17690,46.0,14,4607.5,4,5,5,455,Loyal Customers
17691,359.0,2,290.4,1,3,2,132,At Risk
17692,161.0,4,740.94,2,4,3,243,Others
17693,138.0,1,200.47,2,2,1,221,Others
17694,142.0,1,283.12,2,2,2,222,Others
17695,132.0,2,765.34,2,3,3,233,Others
17696,109.0,8,2285.71,3,5,5,355,Loyal Customers
17697,237.0,1,338.95,1,2,2,122,At Risk
17698,261.0,1,154.95,1,2,1,121,At Risk
17700,66.0,3,1681.83,4,4,4,444,Others
17701,340.0,1,417.95,1,2,2,122,At Risk
17702,90.0,4,1824.37,3,4,4,344,Others
17703,110.0,3,798.74,3,4,3,343,Others
17704,169.0,2,885.19,2,3,3,233,Others
17705,38.0,9,1823.52,5,5,4,554,Recent Customers
17706,45.0,15,9067.76,4,5,5,455,Loyal Customers
17707,157.0,2,152.4,2,3,1,231,Others
17708,218.0,2,267.08,1,3,2,132,At Risk
17709,170.0,1,137.45,2,2,1,221,Others
17711,290.0,1,220.53,1,2,1,121,At Risk
17712,45.0,1,522.91,4,2,3,423,Others
17714,321.0,1,153.0,1,2,1,121,At Risk
17715,201.0,1,326.4,2,2,2,222,Others
17716,60.0,10,5349.99,4,5,5,455,Loyal Customers
17718,233.0,1,139.35,1,2,1,121,At Risk
17719,1.0,15,5396.04,5,5,5,555,Champions
17720,114.0,3,887.6,3,4,3,343,Others
17722,245.0,4,2424.04,1,4,5,145,Big Spenders
17723,96.0,6,3276.4,3,5,5,355,Loyal Customers
17724,72.0,3,1033.0,3,4,4,344,Others
17725,41.0,10,3119.75,5,5,5,555,Champions
17728,87.0,2,932.88,3,3,4,334,Others
17730,29.0,13,5298.48,5,5,5,555,Champions
17731,80.0,4,1240.11,3,4,4,344,Others
17732,666.0,1,303.97,1,2,2,122,At Risk
17733,262.0,2,692.19,1,3,3,133,At Risk
17734,54.0,3,700.63,4,4,3,443,Others
17735,109.0,18,12547.55,3,5,5,355,Loyal Customers
17736,43.0,2,347.44,5,3,2,532,Recent Customers
17738,149.0,3,1571.49,2,4,4,244,Others
17739,70.0,5,1967.42,4,5,5,455,Loyal Customers
17742,39.0,2,355.11,5,3,2,532,Recent Customers
17744,181.0,5,2019.34,2,5,5,255,Loyal Customers
17746,241.0,1,110.25,1,2,1,121,At Risk
17747,113.0,1,71.4,3,2,1,321,Others
17749,179.0,2,674.52,2,3,3,233,Others
17750,57.0,9,1797.57,4,5,4,454,Loyal Customers
17752,360.0,1,80.64,1,2,1,121,At Risk
17754,89.0,4,1397.76,3,4,4,344,Others
17757,54.0,26,4572.57,4,5,5,455,Loyal Customers
17758,53.0,6,2772.99,4,5,5,455,Loyal Customers
17759,170.0,2,167.15,2,3,1,231,Others
17760,697.0,1,172.54,1,2,1,121,At Risk
17761,152.0,1,712.78,2,2,3,223,Others
17763,264.0,1,15.0,1,2,1,121,At Risk
17764,5.0,2,818.82,5,3,3,533,Recent Customers
17765,211.0,3,371.88,2,4,2,242,Others
17768,167.0,3,2273.18,2,4,5,245,Big Spenders
17769,55.0,6,2835.03,4,5,5,455,Loyal Customers
17770,35.0,5,1143.27,5,5,4,554,Recent Customers
17771,57.0,2,245.81,4,3,2,432,Others
17774,146.0,4,1225.41,2,4,4,244,Others
17775,255.0,1,56.4,1,2,1,121,At Risk
17777,40.0,2,450.95,5,3,2,532,Recent Customers
17779,88.0,2,489.51,3,3,3,333,Others
17781,254.0,2,188.02,1,3,1,131,At Risk
17783,73.0,2,283.47,3,3,2,332,Others
17785,54.0,1,131.94,4,2,1,421,Others
17786,86.0,2,278.74,3,3,2,332,Others
17787,64.0,4,1865.19,4,4,4,444,Others
17788,74.0,2,1117.9,3,3,4,334,Others
17789,282.0,1,225.9,1,2,1,121,At Risk
17790,3.0,12,1363.51,5,5,4,554,Recent Customers
17791,60.0,1,106.1,4,2,1,421,Others
17795,180.0,2,350.39,2,3,2,232,Others
17796,41.0,4,697.9,5,4,3,543,Recent Customers
17797,65.0,1,272.41,4,2,2,422,Others
17799,36.0,9,2531.75,5,5,5,555,Champions
17800,37.0,9,1199.01,5,5,4,554,Recent Customers
17802,4.0,3,1285.04,5,4,4,544,Recent Customers
17805,74.0,1,512.31,3,2,3,323,Others
17809,38.0,9,4692.31,5,5,5,555,Champions
17811,1.0,33,6375.72,5,5,5,555,Champions
17812,333.0,2,261.02,1,3,2,132,At Risk
17813,58.0,3,524.32,4,4,3,443,Others
17816,270.0,3,27.55,1,4,1,141,At Risk
17817,160.0,3,387.68,2,4,2,242,Others
17819,65.0,7,3704.87,4,5,5,455,Loyal Customers
17824,52.0,1,298.4,4,2,2,422,Others
17827,36.0,5,1995.46,5,5,5,555,Champions
